MMSI,Name,Ship type,Flag,Destination,# Timestamp,Latitude,Longitude,SOG,COG
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 12:42:33,7.677284,78.481682,11.7,297.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 13:02:33,7.707546,78.424953,11.9,299.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 13:22:33,7.737807,78.36822,11.7,298.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 13:42:33,7.768069,78.311483,11.8,296.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 14:02:33,7.79833,78.254741,11.7,299.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 14:22:33,7.828592,78.197996,11.0,298.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 14:42:33,7.858853,78.141247,11.4,299.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 15:02:33,7.889115,78.084493,11.4,298.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 15:22:33,7.919377,78.027735,11.6,297.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 15:42:33,7.949638,77.970974,11.7,298.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 16:02:33,7.9799,77.914207,11.6,297.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 16:22:33,8.010161,77.857437,11.8,299.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 16:42:33,8.040423,77.800663,11.4,299.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 17:02:33,8.070684,77.743884,11.9,301.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 17:22:33,8.100946,77.687101,11.0,299.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 17:42:33,8.131207,77.630313,11.6,298.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 18:02:33,8.161468,77.573522,11.2,300.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 18:22:33,8.19173,77.516726,11.1,299.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 18:42:33,8.221991,77.459926,11.9,295.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 19:02:33,8.252253,77.403121,11.4,296.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 19:22:33,8.282514,77.346312,11.6,300.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 19:42:33,8.312775,77.289499,12.1,295.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 20:02:33,8.343037,77.232681,11.3,299.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 20:22:33,8.373298,77.175859,12.0,298.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 20:42:33,8.403559,77.119032,11.3,298.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 21:02:33,8.43382,77.062201,11.5,298.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 21:22:33,8.464082,77.005366,11.3,298.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 21:42:33,8.494343,76.948526,11.6,298.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 22:02:33,8.524604,76.891681,11.4,296.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 22:22:33,8.554865,76.834832,11.4,300.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 22:42:33,8.585127,76.777979,11.4,296.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 23:02:33,8.615388,76.721121,11.9,299.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 23:22:33,8.645649,76.664258,12.1,298.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,23/08/2026 23:42:33,8.67591,76.607391,11.4,296.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 00:02:33,8.706171,76.55052,11.9,302.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 00:22:33,8.736433,76.493643,11.3,297.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 00:42:33,8.766694,76.436762,11.7,297.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 01:02:33,8.796955,76.379877,11.4,297.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 01:22:33,8.827216,76.322986,11.6,299.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 01:42:33,8.857477,76.266091,11.5,299.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 02:02:33,8.887738,76.209192,11.4,298.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 02:22:33,8.917999,76.152287,10.9,296.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 02:42:33,8.94826,76.095378,11.7,297.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 03:02:33,8.978521,76.038465,11.7,299.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 03:22:33,9.008782,75.981546,11.9,299.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 03:42:33,9.039043,75.924623,11.8,298.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 04:02:33,9.069304,75.867695,11.3,297.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 04:22:33,9.099565,75.810762,11.4,296.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 04:42:33,9.129826,75.753824,11.3,298.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 05:02:33,9.160087,75.696881,11.6,297.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 05:22:33,9.190348,75.639934,10.9,298.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 05:42:33,9.220609,75.582981,11.6,299.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 09:02:33,9.281429,75.414286,11.7,344.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 09:22:33,9.343329,75.398435,11.3,348.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 09:42:33,9.405229,75.382581,11.7,348.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 10:02:33,9.467129,75.366725,12.1,344.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 10:22:33,9.529029,75.350865,11.6,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 10:42:33,9.590929,75.335003,11.7,346.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 11:02:33,9.652828,75.319138,11.6,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 11:22:33,9.714728,75.30327,11.0,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 11:42:33,9.776628,75.287399,11.3,346.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 12:02:33,9.838528,75.271525,11.4,346.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 12:22:33,9.900428,75.255648,11.7,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 12:42:33,9.962328,75.239768,11.6,346.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 13:02:33,10.024228,75.223884,11.4,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 13:22:33,10.086128,75.207998,11.4,346.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 13:42:33,10.148028,75.192109,11.5,346.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 14:02:33,10.209928,75.176217,11.1,347.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 14:22:33,10.271828,75.160322,11.3,344.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 14:42:33,10.333728,75.144423,11.4,345.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 15:02:33,10.395628,75.128522,11.6,345.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 15:22:33,10.457528,75.112617,11.2,344.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 15:42:33,10.519428,75.096709,11.9,345.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 16:02:33,10.581328,75.080798,11.1,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 16:22:33,10.643228,75.064884,11.0,348.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 16:42:33,10.705128,75.048966,11.0,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 17:02:33,10.767028,75.033045,11.7,343.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 17:22:33,10.828928,75.017121,11.6,347.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 17:42:33,10.890828,75.001193,11.6,346.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 18:02:33,10.952728,74.985263,11.8,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 18:22:33,11.014627,74.969329,11.6,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 18:42:33,11.076527,74.953391,11.7,344.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 19:02:33,11.138427,74.93745,11.7,345.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 19:22:33,11.200327,74.921506,11.2,346.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 19:42:33,11.262227,74.905558,12.0,347.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 20:02:33,11.324127,74.889607,11.3,346.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 20:22:33,11.386027,74.873653,11.4,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 20:42:33,11.447927,74.857695,11.5,342.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 21:02:33,11.509827,74.841733,11.6,344.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 21:22:33,11.571727,74.825768,11.3,343.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 21:42:33,11.633627,74.809799,11.0,344.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 22:02:33,11.695527,74.793827,11.7,348.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 22:22:33,11.757426,74.777852,11.5,347.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 22:42:33,11.819326,74.761872,11.4,343.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 23:02:33,11.881226,74.745889,11.5,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 23:22:33,11.943126,74.729903,11.4,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,24/08/2026 23:42:33,12.005026,74.713912,11.7,344.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 00:02:33,12.066926,74.697918,11.1,345.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 00:22:33,12.128826,74.681921,11.4,345.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 00:42:33,12.190726,74.665919,11.8,348.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 01:02:33,12.252626,74.649914,11.4,346.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 01:22:33,12.314525,74.633905,11.8,346.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 01:42:33,12.376425,74.617892,11.8,345.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 02:02:33,12.438325,74.601876,11.7,348.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 02:22:33,12.500225,74.585856,11.7,344.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 02:42:33,12.562125,74.569831,11.7,347.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 03:02:33,12.624025,74.553803,11.6,345.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 03:22:33,12.685925,74.537771,12.0,343.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 03:42:33,12.747824,74.521736,11.7,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 04:02:33,12.809724,74.505696,11.1,347.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 04:22:33,12.871624,74.489652,11.6,344.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 04:42:33,12.933524,74.473604,11.7,345.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 05:02:33,12.995424,74.457553,10.9,344.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 05:22:33,13.057324,74.441497,11.6,346.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 05:42:33,13.119224,74.425437,11.5,345.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 06:02:33,13.181123,74.409374,11.6,345.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 06:22:33,13.243023,74.393306,11.9,346.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 06:42:33,13.304923,74.377234,11.6,346.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 07:02:33,13.366823,74.361158,11.2,344.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 07:22:33,13.428723,74.345077,12.0,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 07:42:33,13.490623,74.328993,11.4,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 08:02:33,13.552522,74.312905,11.4,346.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 08:22:33,13.614422,74.296812,11.3,346.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 08:42:33,13.676322,74.280715,11.0,347.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 09:02:33,13.738222,74.264614,11.3,343.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 09:22:33,13.800122,74.248508,11.4,345.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 09:42:33,13.862022,74.232398,11.5,344.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 10:02:33,13.923921,74.216284,11.6,351.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 10:22:33,13.985821,74.200166,11.1,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 10:42:33,14.047721,74.184043,11.4,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 11:02:33,14.109621,74.167916,11.0,344.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 11:22:33,14.171521,74.151785,11.6,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 11:42:33,14.23342,74.135649,12.0,344.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 12:02:33,14.29532,74.119508,11.6,350.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 12:22:33,14.35722,74.103364,11.3,344.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 12:42:33,14.41912,74.087214,11.5,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 13:02:33,14.48102,74.071061,11.8,346.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 13:22:33,14.542919,74.054902,11.3,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 13:42:33,14.604819,74.038739,12.3,347.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 14:02:33,14.666719,74.022572,10.7,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 14:22:33,14.728619,74.0064,11.2,346.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 14:42:33,14.790518,73.990223,11.4,348.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 15:02:33,14.852418,73.974042,11.8,347.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 15:22:33,14.914318,73.957856,11.6,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 15:42:33,14.976218,73.941666,11.6,347.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 16:02:33,15.038118,73.925471,11.7,345.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 16:22:33,15.100017,73.909271,11.9,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 16:42:33,15.161917,73.893066,11.5,344.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 17:02:33,15.223817,73.876857,11.3,344.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 17:22:33,15.285717,73.860643,10.7,347.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 17:42:33,15.347616,73.844424,11.7,345.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 18:02:33,15.409516,73.8282,11.8,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 18:22:33,15.471416,73.811971,11.6,342.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 18:42:33,15.533316,73.795738,11.4,346.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 19:02:33,15.595215,73.779499,12.0,348.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 19:22:33,15.657115,73.763256,11.9,344.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 19:42:33,15.719015,73.747008,10.8,346.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 20:02:33,15.780915,73.730755,11.5,347.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 20:22:33,15.842814,73.714496,11.5,346.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 20:42:33,15.904714,73.698233,11.1,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 21:02:33,15.966614,73.681965,11.4,346.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 21:22:33,16.028514,73.665692,11.6,345.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 21:42:33,16.090413,73.649414,11.6,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 22:02:33,16.152313,73.63313,11.7,346.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 22:22:33,16.214213,73.616842,11.3,344.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 22:42:33,16.276112,73.600548,12.0,345.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 23:02:33,16.338012,73.58425,11.8,346.4
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 23:22:33,16.399912,73.567946,11.3,344.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,25/08/2026 23:42:33,16.461812,73.551637,11.5,346.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 00:02:33,16.523711,73.535322,11.7,343.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 00:22:33,16.585611,73.519003,11.3,345.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 00:42:33,16.647511,73.502678,12.0,342.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 01:02:33,16.70941,73.486348,11.6,345.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 01:22:33,16.77131,73.470012,11.6,345.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 01:42:33,16.83321,73.453672,11.6,348.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 02:02:33,16.89511,73.437326,11.6,346.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 02:22:33,16.957009,73.420974,11.6,344.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 02:42:33,17.018909,73.404617,11.7,345.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 03:02:33,17.080809,73.388255,11.3,345.8
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 03:22:33,17.142708,73.371887,11.4,346.9
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 03:42:33,17.204608,73.355514,11.5,345.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 04:02:33,17.266508,73.339135,11.9,347.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 04:22:33,17.328407,73.322751,11.9,346.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 04:42:33,17.390307,73.306361,11.5,345.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 05:02:33,17.452207,73.289966,11.4,347.2
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 05:22:33,17.514106,73.273565,11.5,343.6
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 05:42:33,17.576006,73.257159,11.5,343.7
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 06:02:33,17.637906,73.240747,11.5,344.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 06:22:33,17.699805,73.224329,11.1,346.0
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 06:42:33,17.761705,73.207906,11.5,343.3
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 07:02:33,17.823605,73.191476,11.7,349.1
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 07:22:33,17.885504,73.175042,11.1,348.5
419005678,MV NIGHT PASSAGE,Tanker,PA,MUMBAI,26/08/2026 07:42:33,17.947404,73.158601,11.3,345.1
